"id","status","template_id","accession_number","attempts","created_at"
1829,completed,29,"527907",3,2022-09-29 16:31:06.934 +0930
1813,completed,96,"527802",7,2022-09-29 11:19:20.974 +0930
1915,completed,100,"528467",3,2022-10-05 15:18:45.849 +1030
1806,failed,100,"527739",8,2022-09-29 08:54:15.552 +0930
1918,completed,96,"528481",3,2022-10-05 15:56:59.129 +1030
1913,completed,96,"528462",5,2022-10-05 15:07:30.280 +1030
1938,completed,96,"528634",4,2022-10-06 13:49:42.109 +1030
1921,completed,96,"528514",5,2022-10-06 09:11:45.432 +1030
1807,failed,100,"527766",8,2022-09-29 09:57:08.070 +0930
1931,completed,96,"528601",3,2022-10-06 12:05:43.620 +1030
1940,completed,100,"528643",3,2022-10-06 14:12:16.891 +1030
1791,completed,100,"527572",3,2022-09-28 08:53:31.859 +0930
1947,completed,29,"528682",5,2022-10-06 15:53:48.101 +1030
1942,completed,96,"528667",3,2022-10-06 15:19:00.003 +1030
1924,failed,100,"528561",8,2022-10-06 10:29:45.669 +1030
1792,completed,100,"527583",3,2022-09-28 09:11:07.653 +0930
1926,failed,106,"528572",8,2022-10-06 10:58:28.862 +1030
1952,completed,96,"528707",4,2022-10-07 08:41:38.604 +1030
1793,completed,100,"527592",2,2022-09-28 09:36:45.885 +0930
1965,completed,100,"528768",4,2022-10-07 10:28:06.565 +1030
1849,failed,106,"528046",8,2022-09-30 14:13:48.080 +0930
1794,completed,110,"527595",3,2022-09-28 09:46:19.950 +0930
1795,completed,96,"527599",2,2022-09-28 09:59:20.040 +0930
1797,failed,106,"527634",8,2022-09-28 11:36:36.361 +0930
1964,completed,100,"528766",2,2022-10-07 10:27:35.464 +1030
1962,completed,106,"528757",3,2022-10-07 10:19:17.751 +1030
1830,completed,100,"527918",3,2022-09-30 08:51:11.875 +0930
1796,completed,100,"527612",3,2022-09-28 10:20:55.759 +0930
1798,failed,96,"527649",8,2022-09-28 12:24:24.314 +0930
1960,completed,29,"528752",3,2022-10-07 10:12:26.730 +1030
1967,completed,96,"528776",3,2022-10-07 10:59:59.427 +1030
1834,failed,29,"527958",8,2022-09-30 10:02:53.598 +0930
1973,completed,110,"528806",3,2022-10-07 11:50:04.837 +1030
1955,completed,96,"528717",5,2022-10-07 09:08:21.000 +1030
1799,failed,110,"527656",8,2022-09-28 12:42:10.545 +0930
1809,failed,100,"527771",8,2022-09-29 10:07:15.858 +0930
1831,completed,100,"527919",3,2022-09-30 08:56:10.780 +0930
1959,failed,99,"528750",8,2022-10-07 10:09:06.725 +1030
1808,failed,100,"527768",8,2022-09-29 09:58:28.235 +0930
1800,failed,96,"527671",8,2022-09-28 13:35:33.436 +0930
1804,failed,106,"527706",8,2022-09-28 15:23:49.871 +0930
1801,failed,96,"527696",8,2022-09-28 15:06:49.939 +0930
1803,failed,100,"527703",8,2022-09-28 15:15:47.237 +0930
1802,failed,96,"527699",8,2022-09-28 15:08:17.083 +0930
1805,failed,99,"527730",8,2022-09-28 16:35:48.226 +0930
1858,completed,96,"528115",3,2022-10-04 08:53:53.692 +1030
1810,failed,106,"527776",8,2022-09-29 10:26:18.040 +0930
1812,failed,96,"527793",8,2022-09-29 11:07:12.236 +0930
1832,completed,29,"527931",3,2022-09-30 09:22:57.311 +0930
1846,failed,100,"528023",8,2022-09-30 12:53:42.387 +0930
1850,failed,100,"528052",8,2022-09-30 14:25:13.694 +0930
1874,completed,100,"528208",2,2022-10-04 12:02:26.081 +1030
1851,failed,106,"528061",8,2022-09-30 14:53:14.477 +0930
1853,failed,96,"528089",8,2022-09-30 16:09:42.101 +0930
1823,completed,96,"527874",4,2022-09-29 14:54:11.171 +0930
1835,failed,106,"527960",8,2022-09-30 10:04:10.248 +0930
1824,completed,96,"527884",3,2022-09-29 15:26:27.589 +0930
1825,completed,100,"527889",3,2022-09-29 15:41:10.286 +0930
1811,completed,99,"527792",7,2022-09-29 11:05:44.701 +0930
1815,completed,100,"527809",7,2022-09-29 11:33:04.855 +0930
1819,completed,100,"527840",6,2022-09-29 13:03:29.734 +0930
1822,completed,99,"527863",5,2022-09-29 14:10:28.508 +0930
1861,completed,96,"528126",4,2022-10-04 09:10:50.586 +1030
1841,failed,100,"528001",8,2022-09-30 12:00:04.525 +0930
1816,completed,99,"527817",7,2022-09-29 11:55:20.387 +0930
1852,failed,29,"528075",8,2022-09-30 15:47:12.439 +0930
1817,completed,96,"527828",6,2022-09-29 12:34:27.605 +0930
1827,completed,106,"527901",2,2022-09-29 16:19:37.395 +0930
1837,failed,96,"527977",8,2022-09-30 11:06:14.870 +0930
1854,failed,96,"528102",8,2022-09-30 16:53:01.145 +0930
1859,completed,96,"528117",3,2022-10-04 08:58:18.631 +1030
1842,failed,96,"528013",8,2022-09-30 12:30:43.821 +0930
1856,failed,106,"528111",8,2022-09-30 17:51:23.170 +0930
1855,failed,96,"528109",8,2022-09-30 17:21:13.462 +0930
1867,completed,29,"528162",4,2022-10-04 10:25:15.655 +1030
1838,failed,100,"527983",8,2022-09-30 11:08:22.236 +0930
1843,failed,96,"528017",8,2022-09-30 12:36:05.519 +0930
1845,failed,106,"528020",8,2022-09-30 12:47:03.380 +0930
1844,failed,96,"528018",8,2022-09-30 12:39:10.437 +0930
1857,completed,100,"528114",2,2022-10-04 08:46:43.846 +1030
1873,completed,100,"528186",2,2022-10-04 11:15:16.399 +1030
1833,failed,110,"527940",8,2022-09-30 09:40:30.703 +0930
1860,completed,29,"528122",4,2022-10-04 09:08:52.293 +1030
1863,completed,100,"528135",2,2022-10-04 09:31:46.008 +1030
1839,failed,96,"527991",8,2022-09-30 11:35:28.398 +0930
1866,completed,29,"528148",3,2022-10-04 09:51:04.576 +1030
1840,failed,100,"527993",8,2022-09-30 11:37:42.858 +0930
1848,failed,29,"528040",8,2022-09-30 14:01:59.435 +0930
1847,failed,106,"528031",8,2022-09-30 13:29:16.064 +0930
1871,completed,96,"528182",3,2022-10-04 11:03:31.248 +1030
1870,completed,100,"528175",2,2022-10-04 10:49:56.861 +1030
1864,completed,29,"528143",4,2022-10-04 09:47:21.582 +1030
1875,completed,100,"528210",2,2022-10-04 12:05:33.210 +1030
1865,completed,96,"528144",4,2022-10-04 09:48:19.024 +1030
1869,completed,29,"528172",3,2022-10-04 10:48:24.239 +1030
1868,completed,100,"528170",3,2022-10-04 10:44:04.996 +1030
1876,completed,29,"528213",3,2022-10-04 12:15:44.948 +1030
1872,completed,100,"528183",2,2022-10-04 11:03:34.625 +1030
1879,failed,96,"528232",8,2022-10-04 13:30:14.932 +1030
3158,completed,96,"535819",3,2022-11-29 08:47:25.417 +1030
1968,failed,106,"528781",8,2022-10-07 11:17:15.544 +1030
1878,completed,100,"528219",2,2022-10-04 12:30:49.615 +1030
1877,completed,29,"528216",4,2022-10-04 12:24:15.274 +1030
2074,completed,96,"529438",4,2022-10-12 13:55:03.088 +1030
1987,completed,100,"528896",3,2022-10-07 16:09:20.426 +1030
1891,completed,100,"528318",3,2022-10-05 08:56:17.469 +1030
1862,failed,29,"528129",8,2022-10-04 09:13:06.674 +1030
1981,completed,29,"528871",5,2022-10-07 15:00:55.259 +1030
1892,completed,29,"528328",3,2022-10-05 09:18:18.747 +1030
1983,completed,29,"528880",5,2022-10-07 15:33:13.332 +1030
1978,failed,96,"528855",8,2022-10-07 14:21:16.364 +1030
1896,completed,100,"528378",2,2022-10-05 10:45:02.789 +1030
1999,completed,110,"528989",0,2022-10-10 12:41:39.743 +1030
2164,completed,96,"530049",4,2022-10-18 09:29:13.125 +1030
2244,completed,100,"530547",2,2022-10-20 15:44:41.005 +1030
2004,completed,29,"529024",3,2022-10-10 13:22:06.101 +1030
1899,completed,96,"528397",4,2022-10-05 11:42:54.276 +1030
1900,completed,96,"528408",3,2022-10-05 12:26:18.747 +1030
2005,completed,100,"529028",3,2022-10-10 13:34:54.237 +1030
2172,completed,100,"530125",2,2022-10-18 12:40:24.856 +1030
2140,completed,100,"529918",4,2022-10-17 11:35:00.544 +1030
2009,completed,29,"529058",3,2022-10-10 14:30:52.510 +1030
2245,completed,106,"530550",3,2022-10-20 15:52:13.982 +1030
2071,failed,106,"529414",8,2022-10-12 12:40:31.727 +1030
2069,failed,29,"529412",8,2022-10-12 12:31:14.862 +1030
2174,completed,100,"530131",2,2022-10-18 13:01:48.031 +1030
1906,completed,110,"528444",3,2022-10-05 14:20:27.669 +1030
2081,failed,29,"529476",8,2022-10-12 15:51:47.003 +1030
1910,completed,110,"528453",3,2022-10-05 14:47:58.671 +1030
2012,failed,96,"529082",8,2022-10-10 15:43:35.159 +1030
1903,failed,96,"528423",8,2022-10-05 13:26:01.874 +1030
2144,completed,100,"529941",4,2022-10-17 12:58:20.713 +1030
2276,completed,110,"530672",4,2022-10-21 11:55:51.274 +1030
1944,completed,100,"528673",2,2022-10-06 15:30:31.968 +1030
1943,completed,100,"528670",3,2022-10-06 15:24:50.256 +1030
2310,completed,100,"530856",2,2022-10-24 12:37:01.910 +1030
2182,completed,96,"530187",3,2022-10-18 16:00:52.302 +1030
2297,completed,96,"530800",6,2022-10-24 10:09:29.923 +1030
2176,failed,106,"530136",8,2022-10-18 13:14:27.747 +1030
2091,completed,29,"529530",4,2022-10-13 09:53:16.796 +1030
2251,failed,106,"530574",8,2022-10-20 17:47:34.943 +1030
2032,completed,100,"529180",1,2022-10-11 11:00:24.754 +1030
2192,completed,124,"530244",2,2022-10-19 09:56:10.119 +1030
2034,completed,100,"529182",3,2022-10-11 11:09:18.153 +1030
2096,completed,29,"529558",4,2022-10-13 11:03:50.551 +1030
2022,completed,106,"529146",5,2022-10-11 09:47:16.982 +1030
2036,completed,100,"529196",2,2022-10-11 11:36:46.735 +1030
2021,completed,96,"529145",5,2022-10-11 09:46:51.255 +1030
1966,completed,96,"528774",5,2022-10-07 10:56:30.522 +1030
1971,completed,96,"528799",4,2022-10-07 11:46:52.980 +1030
2099,completed,100,"529580",2,2022-10-13 12:15:16.683 +1030
2258,failed,100,"530605",8,2022-10-21 09:34:22.120 +1030
2206,completed,100,"530307",3,2022-10-19 12:42:36.036 +1030
1974,completed,29,"528826",3,2022-10-07 13:17:06.827 +1030
2378,completed,96,"531258",2,2022-10-26 11:56:11.966 +1030
2252,completed,96,"530579",3,2022-10-21 08:58:09.819 +1030
2040,completed,96,"529212",4,2022-10-11 12:14:11.584 +1030
2044,completed,100,"529224",4,2022-10-11 12:59:22.259 +1030
2030,completed,29,"529176",6,2022-10-11 10:46:46.409 +1030
2254,completed,100,"530587",3,2022-10-21 09:08:41.957 +1030
2148,completed,96,"529974",2,2022-10-17 14:51:08.581 +1030
2218,completed,96,"530385",3,2022-10-19 16:34:00.273 +1030
2200,failed,106,"530274",8,2022-10-19 11:27:20.128 +1030
2108,completed,100,"529614",2,2022-10-13 14:17:58.465 +1030
2109,completed,100,"529616",2,2022-10-13 14:24:40.945 +1030
2302,completed,100,"530811",3,2022-10-24 10:29:25.666 +1030
2051,failed,100,"529280",8,2022-10-11 15:38:11.200 +1030
1977,completed,96,"528849",3,2022-10-07 14:07:44.181 +1030
2231,completed,106,"530466",3,2022-10-20 11:36:03.929 +1030
2149,completed,29,"529977",4,2022-10-17 14:52:26.462 +1030
1975,completed,96,"528844",4,2022-10-07 14:03:14.342 +1030
2235,completed,124,"530477",3,2022-10-20 12:12:27.593 +1030
2113,failed,106,"529638",8,2022-10-13 15:28:20.863 +1030
2333,completed,96,"530971",4,2022-10-25 09:29:07.056 +1030
2261,completed,29,"530609",4,2022-10-21 09:44:58.796 +1030
2286,completed,96,"530723",4,2022-10-21 14:55:48.172 +1030
2155,completed,100,"530001",3,2022-10-17 15:50:21.882 +1030
2157,completed,100,"530007",4,2022-10-17 15:59:44.961 +1030
2120,completed,110,"529768",4,2022-10-14 13:47:34.363 +1030
2335,completed,96,"530975",4,2022-10-25 09:39:35.200 +1030
2266,completed,100,"530630",3,2022-10-21 10:43:56.437 +1030
2318,completed,96,"530890",4,2022-10-24 14:35:44.758 +1030
2289,completed,99,"530748",2,2022-10-21 16:11:36.844 +1030
2278,failed,29,"530676",8,2022-10-21 12:10:57.433 +1030
2345,completed,106,"531018",3,2022-10-25 10:44:17.288 +1030
2125,completed,29,"529814",4,2022-10-14 15:37:40.098 +1030
2285,failed,110,"530716",8,2022-10-21 14:27:18.282 +1030
2127,failed,99,"529820",8,2022-10-14 16:09:37.128 +1030
2328,completed,100,"530933",3,2022-10-24 16:31:31.313 +1030
2359,completed,96,"531101",4,2022-10-25 14:11:58.362 +1030
2304,completed,96,"530818",4,2022-10-24 10:55:37.785 +1030
2305,completed,100,"530819",4,2022-10-24 10:58:12.051 +1030
2360,completed,100,"531113",3,2022-10-25 14:38:41.760 +1030
2306,completed,100,"530828",4,2022-10-24 11:07:10.667 +1030
2293,completed,96,"530771",6,2022-10-24 08:55:59.921 +1030
2351,completed,100,"531053",3,2022-10-25 12:05:11.654 +1030
2330,completed,100,"530946",3,2022-10-25 08:57:41.056 +1030
2377,completed,100,"531253",4,2022-10-26 11:34:55.548 +1030
2363,completed,106,"531154",2,2022-10-25 16:18:13.616 +1030
2358,completed,29,"531079",4,2022-10-25 13:26:26.687 +1030
2371,completed,100,"531216",2,2022-10-26 10:20:02.441 +1030
2368,completed,100,"531175",3,2022-10-26 08:47:07.226 +1030
2381,completed,106,"531273",3,2022-10-26 13:24:22.616 +1030
2374,completed,110,"531241",2,2022-10-26 10:58:01.229 +1030
2376,completed,100,"531249",3,2022-10-26 11:24:25.181 +1030
2370,completed,100,"531212",5,2022-10-26 09:57:57.795 +1030
2379,completed,100,"531266",2,2022-10-26 12:48:37.257 +1030
2384,completed,100,"531283",2,2022-10-26 14:10:32.106 +1030
2390,completed,96,"531321",3,2022-10-26 15:56:25.320 +1030
2389,completed,100,"531319",3,2022-10-26 15:55:36.090 +1030
2393,completed,100,"531332",3,2022-10-26 16:25:37.578 +1030
2394,failed,100,"531335",8,2022-10-26 16:29:51.678 +1030
2383,completed,29,"531279",6,2022-10-26 13:53:04.722 +1030
2396,completed,110,"531341",2,2022-10-26 16:55:13.599 +1030
2398,completed,96,"531382",3,2022-10-27 09:43:37.702 +1030
2405,completed,100,"531407",2,2022-10-27 10:40:34.163 +1030
2399,completed,29,"531383",5,2022-10-27 09:46:26.187 +1030
2403,completed,99,"531403",3,2022-10-27 10:32:34.135 +1030
2407,completed,100,"531425",3,2022-10-27 11:09:22.488 +1030
2409,completed,96,"531436",3,2022-10-27 11:46:06.607 +1030
2406,completed,96,"531421",4,2022-10-27 11:05:49.081 +1030
2408,completed,100,"531434",4,2022-10-27 11:36:51.499 +1030
2411,completed,29,"531458",2,2022-10-27 12:49:34.877 +1030
2410,failed,106,"531439",8,2022-10-27 11:55:08.438 +1030
2404,failed,106,"531406",8,2022-10-27 10:37:59.774 +1030
2160,failed,106,"530016",8,2022-10-17 16:33:56.365 +1030
1885,failed,106,"528277",8,2022-10-04 15:17:38.266 +1030
1985,completed,96,"528889",3,2022-10-07 15:54:34.553 +1030
1880,completed,100,"528237",3,2022-10-04 13:35:01.870 +1030
1893,completed,100,"528335",2,2022-10-05 09:35:06.106 +1030
2232,completed,96,"530471",4,2022-10-20 11:42:38.015 +1030
1986,failed,110,"528894",8,2022-10-07 16:04:56.410 +1030
2163,completed,29,"530045",4,2022-10-18 09:27:46.727 +1030
2098,completed,29,"529574",2,2022-10-13 11:52:34.976 +1030
1898,completed,96,"528388",5,2022-10-05 10:59:33.776 +1030
2006,completed,100,"529032",3,2022-10-10 13:43:07.884 +1030
2220,completed,100,"530400",2,2022-10-20 09:18:17.462 +1030
2183,completed,106,"530189",3,2022-10-18 16:05:18.626 +1030
2185,completed,96,"530195",3,2022-10-18 16:32:25.694 +1030
1886,completed,96,"528284",4,2022-10-04 15:59:48.040 +1030
1887,completed,96,"528289",4,2022-10-04 16:04:40.429 +1030
2067,completed,96,"529390",4,2022-10-12 11:36:11.109 +1030
1908,completed,96,"528447",3,2022-10-05 14:31:46.001 +1030
2045,completed,100,"529229",3,2022-10-11 13:20:20.537 +1030
2010,completed,110,"529068",3,2022-10-10 14:57:09.836 +1030
2237,completed,110,"530488",3,2022-10-20 12:40:11.353 +1030
2210,completed,100,"530336",3,2022-10-19 14:40:29.939 +1030
2193,completed,96,"530253",3,2022-10-19 10:16:29.516 +1030
1911,completed,29,"528454",4,2022-10-05 14:48:14.548 +1030
1912,completed,96,"528458",4,2022-10-05 14:58:48.983 +1030
2170,completed,100,"530117",2,2022-10-18 11:55:50.714 +1030
1914,completed,96,"528464",5,2022-10-05 15:15:42.382 +1030
2013,completed,100,"529095",3,2022-10-10 16:02:29.969 +1030
2011,completed,29,"529071",5,2022-10-10 15:09:19.937 +1030
2211,completed,100,"530338",3,2022-10-19 14:43:47.191 +1030
2171,completed,100,"530120",3,2022-10-18 11:59:28.826 +1030
2026,failed,29,"529154",8,2022-10-11 10:04:17.198 +1030
1922,completed,100,"528537",2,2022-10-06 09:54:55.783 +1030
1923,completed,96,"528539",3,2022-10-06 09:55:48.415 +1030
2201,completed,100,"530277",3,2022-10-19 11:32:55.830 +1030
1925,completed,106,"528568",3,2022-10-06 10:55:10.269 +1030
2019,completed,96,"529129",3,2022-10-11 09:10:50.184 +1030
2020,completed,96,"529133",3,2022-10-11 09:21:40.204 +1030
2175,completed,96,"530135",3,2022-10-18 13:09:20.613 +1030
2167,failed,110,"530071",8,2022-10-18 10:02:04.699 +1030
2168,failed,100,"530085",8,2022-10-18 10:31:13.704 +1030
1928,completed,100,"528592",2,2022-10-06 11:53:36.964 +1030
2236,completed,124,"530480",4,2022-10-20 12:24:21.412 +1030
1929,completed,96,"528594",4,2022-10-06 11:55:12.580 +1030
2216,completed,100,"530367",2,2022-10-19 15:46:44.251 +1030
2023,completed,100,"529150",2,2022-10-11 09:57:55.271 +1030
2204,completed,29,"530300",5,2022-10-19 12:33:35.472 +1030
2116,failed,106,"529714",8,2022-10-14 10:27:17.087 +1030
2027,completed,96,"529155",3,2022-10-11 10:13:18.789 +1030
1946,completed,96,"528680",4,2022-10-06 15:45:20.466 +1030
1950,completed,99,"528691",3,2022-10-06 16:27:51.274 +1030
2049,completed,29,"529271",4,2022-10-11 15:11:04.249 +1030
2104,completed,106,"529589",2,2022-10-13 12:47:56.378 +1030
2249,failed,106,"530565",8,2022-10-20 17:00:12.364 +1030
1969,completed,29,"528786",4,2022-10-07 11:20:29.819 +1030
2052,completed,29,"529281",4,2022-10-11 15:38:15.852 +1030
2123,completed,99,"529782",3,2022-10-14 14:23:24.468 +1030
2031,completed,29,"529178",2,2022-10-11 10:56:20.599 +1030
2228,completed,100,"530458",4,2022-10-20 11:19:35.971 +1030
2217,failed,106,"530379",8,2022-10-19 16:17:41.397 +1030
1976,completed,100,"528846",3,2022-10-07 14:04:13.856 +1030
2122,completed,96,"529780",5,2022-10-14 14:19:16.777 +1030
2046,failed,106,"529233",8,2022-10-11 13:27:34.043 +1030
1980,completed,96,"528867",4,2022-10-07 14:54:21.559 +1030
2240,completed,96,"530509",3,2022-10-20 13:49:46.300 +1030
2043,failed,29,"529220",8,2022-10-11 12:33:32.740 +1030
2033,completed,100,"529181",4,2022-10-11 11:04:31.525 +1030
2035,completed,100,"529194",3,2022-10-11 11:32:45.793 +1030
2039,completed,100,"529210",2,2022-10-11 11:57:49.381 +1030
2053,completed,29,"529284",5,2022-10-11 15:44:19.621 +1030
2054,completed,100,"529305",4,2022-10-11 17:06:24.859 +1030
2255,completed,100,"530596",3,2022-10-21 09:22:20.381 +1030
2248,completed,100,"530563",2,2022-10-20 16:52:03.023 +1030
2042,completed,100,"529216",3,2022-10-11 12:19:47.135 +1030
2103,completed,29,"529588",5,2022-10-13 12:46:53.956 +1030
2325,completed,96,"530923",4,2022-10-24 16:01:44.135 +1030
2263,completed,100,"530620",2,2022-10-21 10:19:50.259 +1030
2056,completed,96,"529316",2,2022-10-12 08:58:41.191 +1030
2063,failed,106,"529372",8,2022-10-12 10:51:53.551 +1030
2078,completed,100,"529460",2,2022-10-12 14:48:48.690 +1030
2057,completed,96,"529321",3,2022-10-12 09:05:36.277 +1030
2298,completed,96,"530806",3,2022-10-24 10:21:16.542 +1030
2267,completed,96,"530631",5,2022-10-21 10:44:11.454 +1030
2062,completed,96,"529362",2,2022-10-12 10:23:45.411 +1030
2130,completed,96,"529840",3,2022-10-17 09:03:07.839 +1030
2319,completed,96,"530896",3,2022-10-24 14:45:52.138 +1030
2282,failed,100,"530688",8,2022-10-21 12:46:03.157 +1030
2280,failed,110,"530682",8,2022-10-21 12:20:33.511 +1030
2064,completed,100,"529376",2,2022-10-12 11:00:48.152 +1030
2307,completed,110,"530846",4,2022-10-24 11:54:27.213 +1030
2303,completed,96,"530817",5,2022-10-24 10:48:35.385 +1030
2158,completed,106,"530009",3,2022-10-17 16:09:11.708 +1030
2082,completed,100,"529477",3,2022-10-12 15:52:04.482 +1030
2143,completed,100,"529930",2,2022-10-17 12:24:17.361 +1030
2065,failed,29,"529383",8,2022-10-12 11:21:47.135 +1030
2075,completed,29,"529442",6,2022-10-12 14:06:14.826 +1030
2317,completed,29,"530889",3,2022-10-24 14:32:16.786 +1030
2114,completed,29,"529642",3,2022-10-13 15:36:34.326 +1030
2322,completed,100,"530907",2,2022-10-24 15:02:55.675 +1030
2102,failed,99,"529587",8,2022-10-13 12:46:25.681 +1030
2072,failed,106,"529428",8,2022-10-12 13:29:29.922 +1030
2084,completed,96,"529498",4,2022-10-12 17:37:02.852 +1030
2077,failed,99,"529448",8,2022-10-12 14:15:55.766 +1030
2112,failed,96,"529629",8,2022-10-13 14:53:03.717 +1030
2324,completed,100,"530921",2,2022-10-24 16:00:55.972 +1030
2093,completed,100,"529549",3,2022-10-13 10:33:30.201 +1030
2329,failed,106,"530942",8,2022-10-24 17:08:21.033 +1030
2156,completed,29,"530005",4,2022-10-17 15:54:43.816 +1030
2326,completed,110,"530928",3,2022-10-24 16:16:53.553 +1030
2147,completed,96,"529964",3,2022-10-17 14:00:40.770 +1030
2159,completed,96,"530012",4,2022-10-17 16:14:45.465 +1030
2117,completed,100,"529737",2,2022-10-14 11:50:17.598 +1030
2336,completed,100,"530981",3,2022-10-25 09:49:27.418 +1030
2332,completed,96,"530965",3,2022-10-25 09:21:52.579 +1030
2161,completed,100,"530021",2,2022-10-17 17:44:36.398 +1030
2150,completed,96,"529986",3,2022-10-17 15:14:51.696 +1030
2334,completed,110,"530973",3,2022-10-25 09:30:43.609 +1030
2337,completed,100,"530984",3,2022-10-25 09:51:10.937 +1030
